Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,53.990002000000004,54.720001,53.32,53.889998999999996,53.099163,1842300
2017-01-04,53.939999,54.810001,53.830002,54.459998999999996,53.660793000000005,1041800
2017-01-05,54.459998999999996,54.75,53.880001,53.950001,53.158283,1191900
2017-01-06,53.900002,55.060001,53.900002,54.779999,53.976101,2122200
2017-01-09,54.610001000000004,54.610001000000004,53.869999,53.900002,53.109016000000004,1456100
2017-01-10,53.830002,54.470001,53.77,54.169998,53.375053,834200
2017-01-11,54.02,54.57,53.98,54.470001,53.67065,969400
2017-01-12,54.299999,54.540001000000004,53.150002,54.240002000000004,53.444031,1330400
2017-01-13,54.360001000000004,54.619999,54.25,54.27,53.473583,995400
2017-01-17,54.09,54.389998999999996,53.759997999999996,54.0,53.20755,1338500
2017-01-18,54.09,54.360001000000004,53.68,54.299999,53.503151,1624800
2017-01-19,54.240002000000004,55.150002,54.240002000000004,54.860001000000004,54.054928000000004,1241800
2017-01-20,54.900002,55.48,54.82,55.41,54.596858999999995,1319700
2017-01-23,55.189999,55.700001,55.189999,55.619999,54.803771999999995,1063800
2017-01-24,55.939999,56.990002000000004,55.830002,56.759997999999996,55.927048,1312200
2017-01-25,56.98,57.25,56.720001,57.02,56.183231000000006,1181100
2017-01-26,57.310001,57.310001,56.07,56.459998999999996,55.631446999999994,1170000
2017-01-27,56.689999,56.689999,55.84,56.0,55.178204,876300
2017-01-30,56.049999,56.049999,54.950001,55.639998999999996,54.823482999999996,1044400
2017-01-31,55.459998999999996,55.75,54.619999,55.130001,54.320965,1470200
2017-02-01,55.049999,57.0,55.049999,56.299999,55.47379300000001,2613600
2017-02-02,56.209998999999996,56.220001,55.139998999999996,55.639998999999996,54.823482999999996,2064300
2017-02-03,56.049999,56.439999,55.98,56.099998,55.27673000000001,1119000
2017-02-06,55.869999,56.07,55.669998,55.860001000000004,55.040257,1118200
2017-02-07,56.07,56.07,55.700001,55.82,55.000839,945600
2017-02-08,55.919998,55.959998999999996,55.25,55.939999,55.119080000000004,1081700
2017-02-09,55.880001,56.389998999999996,55.59,56.279999,55.45408199999999,1230600
2017-02-10,56.439999,57.209998999999996,56.099998,57.07,56.232493999999996,769100
2017-02-13,57.18,57.610001000000004,56.799999,57.080002,56.242352000000004,601200
2017-02-14,57.299999,57.299999,56.189999,56.860001000000004,56.025578,974900
2017-02-15,56.799999,57.48,56.599998,57.389998999999996,56.547798,1105400
2017-02-16,57.450001,57.689999,56.779999,57.0,56.163520999999996,1173100
2017-02-17,56.860001000000004,57.060001,56.41,57.060001,56.22264499999999,864100
2017-02-21,57.02,57.689999,56.919998,57.380001,56.537949,983000
2017-02-22,57.200001,57.41,56.669998,56.91,56.251301,987700
2017-02-23,57.169998,57.290001000000004,56.330002,57.07,56.409454000000004,1440300
2017-02-24,56.82,57.400002,56.560001,57.400002,56.735638,814000
2017-02-27,57.400002,58.240002000000004,57.400002,58.209998999999996,57.536255000000004,1494700
2017-02-28,58.200001,58.200001,57.529999,57.830002,57.160656,1254800
2017-03-01,58.560001,59.130001,58.52,58.720001,58.040356,1360100
2017-03-02,58.959998999999996,59.0,58.459998999999996,58.5,57.822903000000004,908900
2017-03-03,58.919998,59.099998,58.439999,58.720001,58.040356,1577500
2017-03-06,58.349998,58.59,57.759997999999996,57.900002,57.229847,1104400
2017-03-07,57.880001,58.32,57.799999,57.919998,57.249615000000006,1053400
2017-03-08,57.91,58.720001,57.709998999999996,58.700001,58.020588000000004,947500
2017-03-09,59.080002,59.830002,58.93,59.380001,58.692719,1538200
2017-03-10,59.650002,60.110001000000004,59.619999,60.07,59.374729,1111800
2017-03-13,59.82,60.220001,59.759997999999996,60.099998,59.404377000000004,1200400
2017-03-14,59.759997999999996,60.389998999999996,59.560001,60.02,59.325306000000005,853000
2017-03-15,60.310001,61.389998999999996,60.290001000000004,61.139998999999996,60.432345999999995,891200
2017-03-16,61.080002,61.669998,60.959998999999996,61.080002,60.373043,1121800
2017-03-17,61.200001,61.330002,60.939999,61.040001000000004,60.333504000000005,1200400
2017-03-20,61.080002,61.290001000000004,60.669998,60.939999,60.234660999999996,581300
2017-03-21,61.0,61.240002000000004,59.689999,59.740002000000004,59.04855,1497500
2017-03-22,59.740002000000004,60.18,59.419998,59.77,59.078205000000004,1521500
2017-03-23,59.77,60.540001000000004,59.68,60.18,59.483458999999996,756800
2017-03-24,60.23,60.540001000000004,59.990002000000004,60.380001,59.681141000000004,1761100
2017-03-27,59.650002,60.330002,59.560001,60.279999,59.582298,989800
2017-03-28,60.139998999999996,60.84,59.880001,60.66,59.957901,785000
2017-03-29,60.34,60.900002,60.009997999999996,60.900002,60.195122,1485400
2017-03-30,60.830002,61.110001000000004,60.619999,60.970001,60.264317000000005,1287600
2017-03-31,60.810001,61.060001,60.52,60.849998,60.145699,1125600
2017-04-03,60.889998999999996,61.169998,60.220001,60.619999,59.918365,1402800
2017-04-04,60.48,60.779999,60.369999,60.619999,59.918365,1344100
2017-04-05,60.709998999999996,61.16,60.290001000000004,60.48,59.779984,1729000
2017-04-06,61.950001,62.279999,61.290001000000004,61.849998,61.134125,2099600
2017-04-07,61.75,62.02,61.549999,61.860001000000004,61.144012,1149000
2017-04-10,61.759997999999996,62.619999,61.759997999999996,61.970001,61.252739,951800
